기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
2015,2,D,발달상권,1001239,디지털미디어시티,CS100010,커피-음료,49,66,6,4,8,5,17
2015,2,D,발달상권,1001223,서울 종로구 광화문역_2,CS100010,커피-음료,63,79,8,6,6,5,16
2015,2,A,골목상권,1000964,오금로36길,CS100010,커피-음료,8,9,11,1,11,1,1
2015,2,D,발달상권,1001140,서울 강남구 압구정역,CS100010,커피-음료,16,25,4,1,0,0,9
2015,2,A,골목상권,1000039,명동길,CS100010,커피-음료,9,13,8,1,8,1,4
2015,2,D,발달상권,1001163,서울 강동구 천호역_2,CS100010,커피-음료,26,34,6,2,9,3,8
2015,2,A,골목상권,1000967,강동대로53길,CS100010,커피-음료,12,15,7,1,0,0,3
2015,2,D,발달상권,1001228,서울 종로구 종로5가역_3,CS100010,커피-음료,15,16,6,1,6,1,1
2015,2,A,골목상권,1000939,학동로77길,CS100010,커피-음료,6,6,33,2,17,1,0
2015,2,A,골목상권,1000626,구로동로15길,CS100010,커피-음료,5,5,40,2,40,2,0
2015,2,A,골목상권,1000235,동일로140길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,2,A,골목상권,1000760,상도로61길,CS100010,커피-음료,8,17,12,2,0,0,9
2015,2,A,골목상권,1000233,동일로139가길,CS100010,커피-음료,2,4,25,1,25,1,2
2015,2,D,발달상권,1001066,서울 강남구 강남역,CS100010,커피-음료,25,41,12,5,7,3,16
2015,2,R,전통시장,1001264,통인시장,CS100010,커피-음료,6,6,17,1,0,0,0
2015,2,A,골목상권,1000345,인수봉로79길,CS100010,커피-음료,0,1,100,1,100,1,1
2015,2,D,발달상권,1001039,서울 서초구 남부터미널역_2,CS100010,커피-음료,18,24,25,6,13,3,6
2015,2,A,골목상권,1000857,동산로19길,CS100010,커피-음료,9,10,20,2,10,1,1
2015,2,D,발달상권,1001190,장한평역,CS100010,커피-음료,7,7,14,1,0,0,0
2015,2,D,발달상권,1001215,서울 종로구 광화문역_1,CS100010,커피-음료,8,14,0,0,0,0,6
2015,2,A,골목상권,1000597,양천로73가길,CS100010,커피-음료,5,5,0,0,20,1,0
2015,2,A,골목상권,1000010,성균관로5길,CS100010,커피-음료,16,20,20,4,0,0,4
2015,2,D,발달상권,1001160,서울 광진구 구의역,CS100010,커피-음료,10,13,15,2,8,1,3
2015,2,D,발달상권,1001130,청담역_1,CS100010,커피-음료,7,10,10,1,0,0,3
2015,2,D,발달상권,1001243,서울 성북구 안암역,CS100010,커피-음료,5,7,0,0,0,0,2
2015,2,D,발달상권,1001110,잠실역,CS100010,커피-음료,13,22,0,0,5,1,9
2015,2,D,발달상권,1001178,서울 마포구 홍대입구역_1,CS100010,커피-음료,19,20,15,3,35,7,1
2015,2,A,골목상권,1000425,증산로21길,CS100010,커피-음료,3,3,0,0,33,1,0
2015,2,A,골목상권,1000309,화랑로13길,CS100010,커피-음료,5,9,0,0,0,0,4
2015,2,A,골목상권,1000103,상원12길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,D,발달상권,1001166,서울 마포구 마포역_2,CS100010,커피-음료,18,29,10,3,17,5,11
2015,2,A,골목상권,1000009,삼청로5길,CS100010,커피-음료,21,23,9,2,4,1,2
2015,2,D,발달상권,1001196,시청역_1,CS100010,커피-음료,21,31,0,0,0,0,10
2015,2,A,골목상권,1000201,장한로5길,CS100010,커피-음료,6,7,14,1,0,0,1
2015,2,A,골목상권,1000634,구로중앙로28길,CS100010,커피-음료,3,4,25,1,0,0,1
2015,2,D,발달상권,1001082,선릉역_2,CS100010,커피-음료,33,56,4,2,9,5,23
2015,2,A,골목상권,1000137,능동로13길,CS100010,커피-음료,5,5,20,1,40,2,0
2015,2,R,전통시장,1001421,개봉중앙시장,CS100010,커피-음료,1,1,100,1,100,1,0
2015,2,A,골목상권,1000380,동일로192길,CS100010,커피-음료,3,8,0,0,0,0,5
2015,2,A,골목상권,1000383,상계로1길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,2,A,골목상권,1000068,원효로89길,CS100010,커피-음료,7,9,0,0,0,0,2
2015,2,A,골목상권,1000160,자양로26길,CS100010,커피-음료,5,5,0,0,0,0,0
2015,2,D,발달상권,1001221,장안동사거리,CS100010,커피-음료,5,8,13,1,0,0,3
2015,2,A,골목상권,1000144,뚝섬로23길,CS100010,커피-음료,1,1,100,1,0,0,0
2015,2,A,골목상권,1000114,아차산로15길,CS100010,커피-음료,6,8,0,0,0,0,2
2015,2,A,골목상권,1000603,화곡로13길,CS100010,커피-음료,4,6,17,1,17,1,2
2015,2,A,골목상권,1000389,가좌로7길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,2,D,발달상권,1001179,강서구청,CS100010,커피-음료,9,12,0,0,8,1,3
2015,2,D,발달상권,1001047,뱅뱅사거리_1,CS100010,커피-음료,7,8,13,1,38,3,1
2015,2,A,골목상권,1000950,백제고분로42길,CS100010,커피-음료,7,7,14,1,0,0,0
2015,2,A,골목상권,1000044,퇴계로12길,CS100010,커피-음료,4,4,25,1,0,0,0
2015,2,A,골목상권,1000458,광성로6길,CS100010,커피-음료,6,6,17,1,0,0,0
2015,2,D,발달상권,1001059,교대역_3,CS100010,커피-음료,11,14,0,0,14,2,3
2015,2,A,골목상권,1000938,학동로6길,CS100010,커피-음료,3,3,0,0,33,1,0
2015,2,A,골목상권,1000951,백제고분로45길,CS100010,커피-음료,7,7,14,1,0,0,0
2015,2,A,골목상권,1000943,백제고분로21길,CS100010,커피-음료,6,7,0,0,0,0,1
2015,2,A,골목상권,1000901,논현로28길,CS100010,커피-음료,5,7,0,0,0,0,2
2015,2,D,발달상권,1001206,서대문구 서대문역_2,CS100010,커피-음료,9,17,6,1,6,1,8
2015,2,A,골목상권,1000569,곰달래로25길,CS100010,커피-음료,3,4,0,0,25,1,1
2015,2,A,골목상권,1000482,성미산로1길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,R,전통시장,1001474,도곡시장,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,D,발달상권,1001231,서울 동대문구 신설동역_2,CS100010,커피-음료,13,14,0,0,7,1,1
2015,2,A,골목상권,1000672,시흥대로138길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,D,발달상권,1001181,서울 광진구 군자역,CS100010,커피-음료,8,14,7,1,0,0,6
2015,2,R,전통시장,1001359,창동신창시장,CS100010,커피-음료,0,1,0,0,0,0,1
2015,2,A,골목상권,1000125,한림말3길,CS100010,커피-음료,5,8,0,0,0,0,3
2015,2,A,골목상권,1000099,무학로6길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,A,골목상권,1000966,풍성로25길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,R,전통시장,1001486,동서울시장,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,D,발달상권,1001158,당산역_2,CS100010,커피-음료,8,9,0,0,0,0,1
2015,2,A,골목상권,1000451,충정로4길,CS100010,커피-음료,4,6,0,0,0,0,2
2015,2,R,전통시장,1001470,강남시장_강남,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000909,도산대로50길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,R,전통시장,1001275,인현시장,CS100010,커피-음료,7,7,0,0,14,1,0
2015,2,A,골목상권,1000370,방학로15길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000367,도봉산4길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000350,한천로139가길,CS100010,커피-음료,1,1,0,0,100,1,0
2015,2,R,전통시장,1001355,강북종합시장,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000362,도봉로147길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000318,덕릉로40길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000027,필운대로1길,CS100010,커피-음료,10,11,0,0,0,0,1
2015,2,A,골목상권,1000331,삼양로41길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,2,A,골목상권,1000285,안암로5길,CS100010,커피-음료,3,4,0,0,25,1,1
2015,2,A,골목상권,1000273,보국문로16길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,R,전통시장,1001466,미성동도깨비시장,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000129,광나루로36길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,A,골목상권,1000138,능동로19길,CS100010,커피-음료,8,11,0,0,0,0,3
2015,2,A,골목상권,1000094,마장로39길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000124,청계천로10나길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,2,R,전통시장,1001294,마장축산물시장,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000162,자양로50길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000152,아차산로51길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,2,A,골목상권,1000092,뚝섬로5길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000621,고척로21나길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000198,장한로26길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,2,A,골목상권,1000199,장한로27가길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,2,A,골목상권,1000254,사가정로54길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000241,면목로21길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000195,장한로14길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000188,서울시립대로29길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,2,D,발달상권,1001222,동묘앞역,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000209,천호대로12길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000234,동일로139길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000046,퇴계로46길,CS100010,커피-음료,3,5,0,0,0,0,2
2015,2,A,골목상권,1000652,중앙로15길,CS100010,커피-음료,5,6,17,1,17,1,1
2015,2,A,골목상권,1000809,법원단지길,CS100010,커피-음료,0,0,0,0,0,1,0
2015,2,A,골목상권,1000650,오류로8길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,2,A,골목상권,1000568,개화동로25길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000829,조원로10길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,A,골목상권,1000647,부일로1길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000818,신림로38길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,2,A,골목상권,1000663,독산로64길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,2,A,골목상권,1000813,서림7길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000810,복은길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,R,전통시장,1001379,인왕시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000530,목동중앙서로8가길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000517,남부순환로88길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,2,A,골목상권,1000518,목동남로4길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000538,오목로3길,CS100010,커피-음료,0,0,0,0,0,1,0
2015,2,A,골목상권,1000536,오목로23길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000715,신길로39길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000617,경인로15길,CS100010,커피-음료,0,1,0,0,0,0,1
2015,2,A,골목상권,1000635,구로중앙로34길,CS100010,커피-음료,0,0,0,0,0,1,0
2015,2,A,골목상권,1000638,구로중앙로8길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,R,전통시장,1001419,가리봉시장,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000428,증산서길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,2,A,골목상권,1000448,증가로20가길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000439,북아현로4길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000440,세검정로1길,CS100010,커피-음료,6,6,0,0,0,0,0
2015,2,A,골목상권,1000422,증산로13길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,R,전통시장,1001374,대림골목시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000560,강서로45다길,CS100010,커피-음료,2,2,0,0,50,1,0
2015,2,A,골목상권,1000588,등촌로5길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,2,A,골목상권,1000583,남부순환로11길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000772,여의대방로22카길,CS100010,커피-음료,4,5,0,0,0,0,1
2015,2,R,전통시장,1001447,상도4동도깨비골목시장,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000751,사당로23나길,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,A,골목상권,1000758,상도로37길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000767,성대로29길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000690,당산로38길,CS100010,커피-음료,5,6,0,0,0,0,1
2015,2,R,전통시장,1001433,영일시장,CS100010,커피-음료,0,0,0,0,0,0,0
2015,2,R,전통시장,1001292,이태원제일시장,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000067,원효로53길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000463,독막로22길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,D,발달상권,1001183,서울 마포구 홍대입구역_2,CS100010,커피-음료,12,15,7,1,7,1,3
2015,2,A,골목상권,1000452,충정로6길,CS100010,커피-음료,8,11,0,0,0,0,3
2015,2,D,발달상권,1001072,신대방삼거리역,CS100010,커피-음료,7,10,10,1,0,0,3
2015,2,A,골목상권,1000056,두텁바위로1길,CS100010,커피-음료,2,2,0,0,50,1,0
2015,2,A,골목상권,1000154,아차산로65길,CS100010,커피-음료,3,5,0,0,0,0,2
2015,2,D,발달상권,1001235,서울 종로구 안국역_1,CS100010,커피-음료,6,10,20,2,10,1,4
2015,2,D,발달상권,1001251,서울 강북구 미아삼거리역_1,CS100010,커피-음료,13,15,7,1,0,0,2
2015,2,D,발달상권,1001182,홍익대학교 주변,CS100010,커피-음료,295,337,7,24,7,24,42
2015,2,D,발달상권,1001204,서울 중구 을지로3가역_1,CS100010,커피-음료,29,33,12,4,15,5,4
2015,2,D,발달상권,1001134,서울 영등포구 여의도역_2,CS100010,커피-음료,28,40,10,4,3,1,12
2015,2,A,골목상권,1000295,장월로1길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000695,대림로34길,CS100010,커피-음료,1,1,100,1,0,0,0
2015,2,U,관광특구,1001491,이태원 관광특구,CS100010,커피-음료,47,58,10,6,5,3,11
2015,2,A,골목상권,1000838,호암로20길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,2,A,골목상권,1000861,반포대로9길,CS100010,커피-음료,6,8,25,2,13,1,2
2015,2,A,골목상권,1000375,우이천로32길,CS100010,커피-음료,3,3,67,2,0,0,0
2015,2,A,골목상권,1000041,장충단로8길,CS100010,커피-음료,1,2,50,1,0,0,1
2015,2,R,전통시장,1001413,까치산시장,CS100010,커피-음료,3,4,25,1,0,0,1
2015,2,U,관광특구,1001495,잠실 관광특구,CS100010,커피-음료,41,72,7,5,3,2,31
2015,2,A,골목상권,1000244,면목로48길,CS100010,커피-음료,2,3,33,1,33,1,1
2015,2,D,발달상권,1001043,동작구 총신대입구역_2,CS100010,커피-음료,8,9,22,2,11,1,1
2015,2,D,발달상권,1001203,명동거리,CS100010,커피-음료,69,93,4,4,4,4,24
2015,2,D,발달상권,1001180,신촌역,CS100010,커피-음료,8,15,7,1,0,0,7
2015,2,A,골목상권,1000636,구로중앙로42길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,2,A,골목상권,1000756,사당로8길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,2,A,골목상권,1000915,봉은사로57길,CS100010,커피-음료,3,3,33,1,33,1,0
2015,2,D,발달상권,1001189,서울 중구 명동역,CS100010,커피-음료,15,19,11,2,0,0,4
2015,2,A,골목상권,1000918,삼성로147길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,2,A,골목상권,1000533,신목로6길,CS100010,커피-음료,7,8,25,2,13,1,1
2015,2,A,골목상권,1000276,보문로31길,CS100010,커피-음료,5,5,20,1,20,1,0
2015,2,A,골목상권,1000497,월드컵로10길,CS100010,커피-음료,8,11,9,1,0,0,3
2015,2,A,골목상권,1000806,대학길,CS100010,커피-음료,9,9,11,1,11,1,0
2015,2,R,전통시장,1001475,강남개포시장,CS100010,커피-음료,2,2,50,1,100,2,0
2015,2,A,골목상권,1000884,방배중앙로21길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000926,선릉로133길,CS100010,커피-음료,6,7,14,1,14,1,1
2015,2,R,전통시장,1001411,남부골목시장,CS100010,커피-음료,6,6,0,0,17,1,0
2015,2,A,골목상권,1000796,남부순환로151길,CS100010,커피-음료,2,3,33,1,0,0,1
2015,2,D,발달상권,1001056,서울 송파구 가락시장역,CS100010,커피-음료,4,5,0,0,0,0,1
2015,2,A,골목상권,1000543,중앙로32길,CS100010,커피-음료,8,11,9,1,0,0,3
2015,2,D,발달상권,1001038,구로디지탈1단지,CS100010,커피-음료,31,62,3,2,5,3,31
2015,2,A,골목상권,1000292,인촌로24길,CS100010,커피-음료,13,21,0,0,0,0,8
2015,2,D,발달상권,1001220,서울 종로구 동대문역_2,CS100010,커피-음료,7,9,0,0,11,1,2
2015,2,A,골목상권,1000947,백제고분로33길,CS100010,커피-음료,5,5,20,1,20,1,0
2015,2,A,골목상권,1000529,목동중앙서로7길,CS100010,커피-음료,4,5,20,1,20,1,1
2015,2,A,골목상권,1001000,진황도로47길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,2,A,골목상권,1000900,논현로26길,CS100010,커피-음료,12,16,6,1,13,2,4
2015,2,A,골목상권,1000364,도봉로156길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000378,공릉로58길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,A,골목상권,1000552,가로공원로76가길,CS100010,커피-음료,1,1,100,1,0,0,0
2015,2,A,골목상권,1000151,아차산로40길,CS100010,커피-음료,3,3,67,2,0,0,0
2015,2,A,골목상권,1000902,논현로63길,CS100010,커피-음료,6,6,0,0,0,0,0
2015,2,A,골목상권,1000792,난곡로74길,CS100010,커피-음료,1,2,0,0,0,0,1
2015,2,A,골목상권,1000104,상원길,CS100010,커피-음료,6,13,8,1,0,0,7
2015,2,D,발달상권,1001117,강남구 신사역_2,CS100010,커피-음료,11,20,0,0,0,0,9
2015,2,D,발달상권,1001034,서울 서초구 방배역,CS100010,커피-음료,14,22,0,0,0,0,8
2015,2,D,발달상권,1001212,서대문구 서대문역_1,CS100010,커피-음료,1,2,0,0,0,0,1
2015,2,D,발달상권,1001011,서울 금천구 시흥1동_4,CS100010,커피-음료,10,14,0,0,0,0,4
2015,2,A,골목상권,1000828,장군봉2길,CS100010,커피-음료,5,5,20,1,20,1,0
2015,2,A,골목상권,1000576,공항대로55길,CS100010,커피-음료,5,5,20,1,0,0,0
2015,2,A,골목상권,1000126,한림말길,CS100010,커피-음료,3,4,25,1,25,1,1
2015,2,A,골목상권,1000475,망원로11길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,2,D,발달상권,1001194,서울 강서구 발산역,CS100010,커피-음료,5,11,9,1,0,0,6
2015,2,A,골목상권,1000863,방배로35길,CS100010,커피-음료,5,5,0,0,20,1,0
2015,2,A,골목상권,1000406,연서로29길,CS100010,커피-음료,3,3,33,1,0,0,0
2015,2,A,골목상권,1000702,도림천로21길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,D,발달상권,1001147,용산 전자상가_2,CS100010,커피-음료,2,4,0,0,0,0,2
2015,2,A,골목상권,1000123,장터길,CS100010,커피-음료,6,7,0,0,0,0,1
2015,2,A,골목상권,1000869,서초대로15길,CS100010,커피-음료,2,2,50,1,0,0,0
2015,2,A,골목상권,1000081,한강대로62길,CS100010,커피-음료,9,10,10,1,0,0,1
2015,2,A,골목상권,1000735,국사봉길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000928,선릉로18길,CS100010,커피-음료,5,5,0,0,0,0,0
2015,2,D,발달상권,1001030,양재역_2,CS100010,커피-음료,5,8,0,0,0,0,3
2015,2,A,골목상권,1000418,응암로13길,CS100010,커피-음료,5,6,0,0,0,0,1
2015,2,A,골목상권,1000851,논현로1길,CS100010,커피-음료,7,7,0,0,0,0,0
2015,2,R,전통시장,1001299,한아름시장,CS100010,커피-음료,1,2,0,0,0,0,1
2015,2,A,골목상권,1000485,성지3길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,D,발달상권,1001250,서울 은평구 불광역_3,CS100010,커피-음료,3,4,0,0,0,0,1
2015,2,A,골목상권,1000949,백제고분로39길,CS100010,커피-음료,0,2,0,0,0,0,2
2015,2,D,발달상권,1001048,뱅뱅사거리,CS100010,커피-음료,9,12,0,0,8,1,3
2015,2,A,골목상권,1000294,인촌로6길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,A,골목상권,1000293,인촌로5길,CS100010,커피-음료,3,3,0,0,0,0,0
2015,2,A,골목상권,1000290,인촌로1길,CS100010,커피-음료,4,6,0,0,0,0,2
2015,2,A,골목상권,1000143,동일로24길,CS100010,커피-음료,2,2,0,0,0,0,0
2015,2,A,골목상권,1000334,삼양로93길,CS100010,커피-음료,2,3,0,0,0,0,1
2015,2,A,골목상권,1000302,종암로21길,CS100010,커피-음료,3,5,0,0,0,0,2
2015,2,A,골목상권,1000216,한천로40길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,D,발달상권,1001123,학동사거리_1,CS100010,커피-음료,4,15,0,0,7,1,11
2015,2,A,골목상권,1000959,양재대로62길,CS100010,커피-음료,8,9,0,0,0,0,1
2015,2,D,발달상권,1001083,서울 송파구 석촌역_2,CS100010,커피-음료,1,2,0,0,0,0,1
2015,2,A,골목상권,1000431,통일로69길,CS100010,커피-음료,1,1,0,0,0,0,0
2015,2,D,발달상권,1001045,동작구 총신대입구역_1,CS100010,커피-음료,11,16,0,0,0,0,5
2015,2,A,골목상권,1000848,남부순환로317길,CS100010,커피-음료,9,9,0,0,0,0,0
2015,2,A,골목상권,1000006,북촌로11길,CS100010,커피-음료,8,8,0,0,0,0,0
2015,2,A,골목상권,1000324,도봉로76길,CS100010,커피-음료,5,5,0,0,40,2,0
2015,2,A,골목상권,1000973,구천면로42길,CS100010,커피-음료,4,4,0,0,0,0,0
2015,2,A,골목상권,1000993,올림픽로48길,CS100010,커피-음료,10,14,0,0,0,0,4
